student_id,gender,age,parent_education,family_income_band,travel_time_mins,study_hours_per_week,attendance_rate,past_failures,tutoring,internet_access,sleep_hours,screen_time_hours,extracurricular_hours,discipline_incidents,late_submissions,participation_score,quiz_avg,assignment_avg,midterm_score,behavior_label,final_score,performance_label
1517,M,17,high_school,middle,27,7.4,0.769,0,0,1,7.42,5.57,2.78,0,2,52.4,62.5,65.8,67.2,At-Risk,68.7,Medium
1518,F,19,master,middle,10,15.1,0.87,0,1,1,4.84,5.4,3.95,0,2,95.8,53.5,73.2,43.1,Engaged,69.4,Medium
1519,M,16,master,high,0,16.5,0.769,2,1,1,7.12,3.9,0.56,0,0,57.6,76.2,66.0,27.0,Engaged,46.8,Low
1520,M,15,bachelor,middle,28,10.4,0.988,1,1,1,6.74,3.7,0.0,0,1,77.5,68.6,52.2,69.2,Engaged,63.1,Medium
1521,M,15,master,low,9,2.8,0.938,0,1,1,8.41,2.76,1.73,1,1,66.3,68.0,93.6,55.9,At-Risk,73.7,Medium
1522,F,15,master,low,32,8.2,0.975,0,1,1,6.66,4.21,1.74,0,1,58.1,68.7,55.8,52.2,Engaged,65.8,Medium
1523,F,16,master,low,11,1.4,0.965,2,0,0,7.94,3.83,0.0,0,1,59.9,90.8,60.3,93.1,At-Risk,69.7,Medium
1524,F,20,master,high,7,10.5,0.833,0,0,1,6.43,4.58,0.0,0,5,86.5,43.6,54.3,54.1,Neutral,42.5,Low
1525,F,17,high_school,middle,24,11.5,0.817,2,0,1,4.16,1.38,1.05,2,0,78.1,54.4,74.4,49.7,At-Risk,55.0,Medium
1526,M,15,bachelor,middle,57,8.4,1.0,0,0,1,6.63,4.25,1.97,0,3,63.2,55.9,60.3,24.0,Neutral,45.9,Low
1527,M,15,bachelor,low,33,11.5,0.843,1,0,1,7.14,6.73,2.39,1,0,34.2,84.6,92.2,38.3,Neutral,68.8,Medium
1528,M,18,bachelor,high,24,12.5,0.725,2,0,1,7.08,6.09,0.0,1,3,69.6,55.3,76.5,77.5,At-Risk,67.3,Medium
1529,M,21,high_school,low,27,11.5,0.961,0,0,1,7.1,4.25,0.0,1,4,46.3,47.7,63.6,45.5,At-Risk,42.5,Low
1530,M,17,bachelor,middle,0,2.8,0.874,0,1,0,6.29,9.32,4.46,1,2,73.1,60.1,53.4,72.6,Neutral,63.4,Medium
1531,M,15,master,middle,5,8.5,1.0,0,0,1,6.51,3.05,1.82,0,0,54.3,63.9,66.2,34.1,Neutral,55.8,Medium
1532,M,16,high_school,low,0,12.5,0.884,1,0,0,5.55,4.03,2.2,1,2,55.9,83.5,76.3,42.6,At-Risk,63.6,Medium
1533,F,18,phd,middle,48,19.5,0.858,0,1,1,4.5,1.3,0.0,1,1,55.4,55.2,67.3,42.1,At-Risk,55.8,Medium
1534,F,16,high_school,low,45,8.4,1.0,0,0,1,6.77,3.39,2.19,0,0,80.3,49.6,65.8,69.5,Neutral,59.2,Medium
1535,M,22,high_school,middle,28,13.3,0.706,1,1,0,6.01,7.78,1.45,0,1,38.5,45.6,51.7,55.8,Neutral,55.2,Medium
1536,F,21,high_school,high,24,15.3,0.801,2,1,1,8.2,3.47,0.96,0,3,76.1,55.8,100.0,37.8,At-Risk,79.9,High
1537,F,17,bachelor,middle,0,8.8,0.771,1,0,1,4.28,1.14,0.0,0,1,70.1,100.0,64.8,74.3,At-Risk,73.6,Medium
1538,F,22,bachelor,middle,19,16.9,0.64,0,1,1,7.25,5.94,0.46,1,3,63.9,68.9,46.0,69.9,Neutral,55.1,Medium
1539,F,17,high_school,middle,49,17.2,0.947,3,0,1,9.45,4.98,6.14,0,3,58.3,72.8,50.8,66.8,Engaged,50.6,Medium
1540,M,16,bachelor,low,24,18.3,0.804,1,0,0,6.68,5.86,1.5,0,0,72.3,62.0,62.5,65.9,Engaged,68.3,Medium
1541,F,22,high_school,middle,14,12.8,0.951,0,0,0,6.9,3.61,3.78,0,2,58.4,64.5,99.1,42.9,Engaged,65.9,Medium
1542,M,22,high_school,middle,0,24.2,0.899,3,0,1,7.41,2.19,1.81,0,0,58.3,76.2,65.3,85.2,Neutral,76.8,High
1543,M,17,master,low,43,6.3,0.921,0,0,1,7.51,3.83,1.58,1,1,66.0,72.1,62.0,58.0,Neutral,54.3,Medium
1544,M,19,bachelor,middle,21,22.7,0.814,2,0,1,6.41,5.31,0.93,0,1,90.8,68.3,81.5,65.4,Engaged,68.5,Medium
1545,M,16,bachelor,middle,0,14.6,0.784,1,0,1,5.69,4.06,4.89,1,1,42.3,62.3,82.7,67.7,Neutral,72.0,Medium
1546,M,20,bachelor,middle,8,18.0,0.869,0,1,1,7.68,4.98,2.95,0,1,72.5,55.7,78.5,41.1,Engaged,69.0,Medium
1547,M,20,phd,low,3,8.1,0.952,0,1,1,4.61,3.13,0.62,0,0,62.9,69.6,71.2,97.9,Neutral,88.4,High
1548,F,20,high_school,high,20,15.1,0.855,0,1,0,7.9,5.05,1.41,1,1,61.7,63.5,50.3,59.5,Neutral,62.3,Medium
1549,M,19,high_school,middle,25,18.6,0.79,0,0,1,6.43,4.19,4.35,0,1,42.1,100.0,56.0,60.7,Neutral,76.6,High
1550,M,20,none,low,14,3.5,0.74,0,0,1,6.9,2.79,0.0,0,3,38.7,80.9,42.5,51.7,At-Risk,49.1,Low
1551,M,19,bachelor,low,34,9.0,0.88,1,0,1,6.27,4.48,2.82,0,1,70.1,49.9,64.4,83.0,Neutral,61.4,Medium
1552,M,21,bachelor,middle,23,0.0,0.805,0,0,1,8.62,3.43,3.28,0,2,46.0,40.9,61.2,83.8,At-Risk,60.4,Medium
1553,M,16,bachelor,middle,38,8.9,0.853,0,0,1,7.2,5.43,0.7,0,1,80.2,54.8,59.5,63.2,Neutral,69.9,Medium
1554,M,18,high_school,middle,17,5.1,0.836,0,0,1,6.51,5.95,2.51,0,1,49.8,42.5,72.5,30.7,At-Risk,55.4,Medium
1555,M,18,none,low,68,8.7,0.816,0,1,0,6.48,5.2,3.2,1,1,73.3,53.8,57.5,56.7,Engaged,63.6,Medium
1556,F,19,bachelor,middle,14,27.5,0.889,0,0,1,6.72,0.93,0.0,0,1,56.4,44.5,62.6,58.7,Engaged,57.5,Medium
1557,F,16,phd,middle,8,20.3,0.915,0,1,1,9.78,2.27,3.88,1,2,55.6,56.1,60.2,51.0,Engaged,64.2,Medium
1558,F,17,high_school,low,7,1.4,1.0,0,1,0,5.32,2.93,2.79,0,1,51.3,56.3,67.5,40.3,Neutral,52.5,Medium
1559,F,22,high_school,high,19,13.3,0.936,0,0,1,8.2,2.61,1.89,1,2,71.6,64.6,73.8,28.9,Engaged,54.4,Medium
1560,F,15,high_school,low,0,14.8,1.0,1,0,1,7.58,3.11,2.41,0,1,75.7,58.3,46.5,89.4,Engaged,62.9,Medium
1561,Other,20,high_school,low,26,8.0,0.778,0,0,1,8.75,6.05,3.61,1,2,60.3,45.8,75.3,74.8,At-Risk,62.0,Medium
1562,F,20,high_school,middle,0,11.1,0.7,0,1,1,7.65,5.6,6.83,0,4,73.9,83.9,72.2,60.7,Engaged,68.5,Medium
1563,F,18,high_school,middle,24,11.7,0.859,1,0,0,6.9,3.35,3.42,0,4,65.2,69.3,74.7,47.0,Neutral,62.9,Medium
1564,F,15,bachelor,low,2,1.9,0.946,3,0,1,8.12,5.38,3.82,0,0,45.0,52.2,70.1,67.2,At-Risk,61.1,Medium
1565,F,15,high_school,middle,16,3.8,0.93,0,1,0,7.18,4.86,2.59,0,1,70.7,46.0,73.8,64.1,At-Risk,75.0,High
1566,M,17,high_school,low,31,11.0,0.981,1,1,0,7.81,4.13,6.0,0,1,60.5,35.6,61.3,52.0,Engaged,42.7,Low
1567,M,15,none,middle,57,10.6,0.606,1,0,1,8.61,6.5,0.0,0,2,25.8,34.3,75.1,67.8,At-Risk,65.7,Medium
1568,M,15,master,middle,6,5.7,0.985,2,0,1,7.01,2.88,0.0,0,1,59.1,80.9,86.3,70.2,Neutral,71.4,Medium
1569,M,16,high_school,high,20,5.2,0.894,0,0,1,6.39,4.31,2.51,1,1,39.6,78.9,60.1,73.7,Neutral,77.5,High
1570,F,16,high_school,middle,11,9.5,0.706,0,1,1,6.13,2.1,3.52,0,0,46.5,51.5,60.7,42.2,Neutral,54.3,Medium
1571,M,21,none,middle,9,15.3,0.932,0,0,1,7.44,2.19,0.0,0,1,61.3,86.6,78.1,68.6,Engaged,80.1,High
1572,F,20,bachelor,middle,11,9.5,0.877,1,0,1,5.85,1.48,2.19,0,0,63.9,73.1,59.1,83.6,At-Risk,63.8,Medium
1573,F,15,master,low,34,19.7,0.898,1,0,0,6.48,2.23,1.84,0,1,52.5,65.7,56.5,65.9,Neutral,54.2,Medium
1574,F,20,none,low,15,5.8,0.96,0,0,1,5.74,4.37,3.69,0,1,72.9,77.5,74.8,100.0,Engaged,87.6,High
1575,M,16,high_school,high,56,11.2,0.903,0,0,1,7.51,3.6,3.06,0,1,63.3,73.1,61.1,56.4,Engaged,48.6,Low
1576,M,18,high_school,low,28,7.9,0.713,0,1,1,6.0,3.66,0.0,0,0,58.6,64.8,87.5,25.6,At-Risk,57.3,Medium
1577,F,15,bachelor,middle,7,13.5,0.846,0,0,1,5.36,3.6,0.04,0,1,65.7,57.7,60.5,43.0,Neutral,60.6,Medium
1578,F,15,master,low,16,5.3,0.698,2,0,1,5.57,7.75,0.59,0,4,83.1,60.1,54.9,46.6,At-Risk,43.7,Low
1579,Other,16,high_school,middle,10,21.6,0.925,0,1,1,6.21,1.93,3.68,1,0,32.7,33.1,67.9,71.2,Engaged,59.2,Medium
1580,F,18,high_school,low,34,0.0,1.0,0,1,1,6.32,1.71,2.95,1,2,84.5,47.6,75.0,76.6,Neutral,80.1,High
1581,F,18,bachelor,high,0,20.3,0.736,0,0,1,7.2,2.51,0.96,0,2,55.8,94.4,73.1,62.7,Neutral,84.6,High
1582,M,17,bachelor,middle,2,10.5,0.793,1,1,1,6.71,4.06,2.49,1,3,53.3,47.1,76.6,65.9,At-Risk,62.6,Medium
1583,M,19,high_school,low,13,13.3,0.772,1,0,1,7.34,5.23,0.08,1,1,59.0,28.7,59.1,98.3,Neutral,68.0,Medium
1584,M,20,high_school,middle,32,18.0,0.815,0,0,1,7.44,5.44,6.3,1,2,51.7,78.3,86.2,43.4,Neutral,76.8,High
1585,F,20,high_school,middle,40,15.1,0.901,0,0,1,7.79,6.09,3.35,0,0,49.4,66.5,41.5,58.5,Engaged,57.6,Medium
1586,F,19,bachelor,low,43,5.6,0.816,1,0,1,4.61,3.98,3.77,0,3,77.7,67.5,55.5,51.0,At-Risk,51.2,Medium
1587,M,19,bachelor,low,30,13.6,0.925,2,1,1,5.55,3.41,4.95,0,0,67.4,59.2,68.6,36.5,Engaged,57.5,Medium
1588,F,18,bachelor,middle,21,21.2,0.967,0,1,1,7.57,7.47,4.23,0,1,36.2,78.4,56.8,19.5,Engaged,48.3,Low
1589,M,16,master,middle,34,4.7,0.97,0,0,1,7.15,0.0,2.26,1,1,75.1,89.5,63.0,85.9,Engaged,81.1,High
1590,M,18,high_school,low,5,22.7,0.748,0,0,1,8.07,4.33,1.83,1,2,72.9,52.6,52.3,44.7,Engaged,47.2,Low
1591,M,15,high_school,high,0,12.3,0.999,0,1,1,5.05,5.06,4.78,0,1,42.7,73.4,64.7,55.0,Engaged,69.8,Medium
1592,M,22,none,low,29,7.4,1.0,0,0,1,6.33,7.95,2.25,0,1,67.7,82.1,75.4,68.6,Engaged,76.7,High
1593,F,17,master,low,7,4.6,1.0,3,0,1,6.54,0.88,0.7,1,1,74.3,51.6,59.4,36.2,Neutral,39.8,Low
1594,M,21,bachelor,middle,21,8.7,0.844,0,0,0,7.1,3.36,6.13,0,2,40.9,89.2,53.9,43.3,Neutral,60.4,Medium
1595,F,22,high_school,low,24,0.0,0.785,2,0,1,6.94,1.48,0.33,0,2,69.3,82.1,60.6,59.6,At-Risk,52.3,Medium
1596,F,18,none,low,26,7.5,0.762,0,0,1,7.46,0.6,0.0,0,0,54.9,39.6,85.7,51.2,Neutral,60.0,Medium
1597,M,21,bachelor,middle,36,8.4,0.75,0,0,0,6.76,3.79,4.19,1,2,73.1,90.7,85.5,34.5,Neutral,60.6,Medium
1598,M,18,bachelor,low,34,3.6,0.861,0,0,1,8.55,5.87,0.74,0,4,51.0,40.6,60.4,72.1,At-Risk,52.3,Medium
1599,F,16,bachelor,low,25,14.5,0.945,0,0,1,8.93,6.61,3.07,2,3,80.6,49.6,76.1,50.7,Engaged,44.7,Low
1600,M,15,high_school,middle,15,8.7,0.991,1,0,0,5.56,3.14,5.83,1,1,61.3,74.3,67.7,62.7,Engaged,63.7,Medium
1601,F,16,master,middle,24,6.2,0.811,0,0,1,6.95,5.53,0.0,0,0,55.8,80.7,88.5,61.1,Neutral,80.5,High
1602,M,22,bachelor,middle,13,8.0,0.856,0,0,1,7.86,3.8,2.12,0,0,54.2,63.8,71.1,79.4,Engaged,74.3,Medium
1603,F,18,bachelor,middle,19,12.1,0.85,2,0,1,7.6,5.31,5.17,0,0,78.1,50.7,64.8,67.1,Engaged,65.5,Medium
1604,F,17,bachelor,middle,61,10.4,0.796,0,1,1,6.41,6.51,3.56,0,1,54.2,57.3,93.6,42.7,At-Risk,64.1,Medium
1605,M,18,master,low,25,5.8,0.934,0,1,1,7.21,3.81,1.84,0,3,80.9,55.2,53.2,83.2,Neutral,63.8,Medium
1606,M,17,master,middle,29,10.8,0.896,1,0,1,5.0,6.35,6.98,0,1,68.2,77.1,73.1,50.5,At-Risk,71.0,Medium
1607,F,21,bachelor,low,11,9.7,0.874,0,0,1,6.88,1.77,2.01,1,1,44.2,54.7,89.9,43.7,Engaged,64.3,Medium
1608,M,22,high_school,low,37,3.2,0.896,0,0,1,5.15,5.51,2.99,0,5,65.4,50.3,78.7,40.8,At-Risk,57.4,Medium
1609,M,15,high_school,middle,33,8.3,0.922,0,0,1,7.51,6.27,5.5,0,2,65.7,35.4,55.8,13.1,Neutral,52.2,Medium
1610,M,20,master,middle,34,13.5,0.921,0,0,1,5.56,6.06,4.16,3,1,43.7,51.3,54.9,47.8,At-Risk,49.5,Low
1611,M,17,bachelor,middle,25,13.4,0.776,0,1,1,7.1,1.83,4.84,0,1,65.1,59.9,45.5,67.9,Engaged,58.1,Medium
1612,F,15,none,low,38,8.6,0.95,2,0,1,7.28,3.79,0.4,0,2,73.1,41.7,91.7,32.8,Neutral,48.9,Low
1613,F,22,high_school,low,41,14.1,0.886,0,0,1,6.99,4.8,4.66,0,2,81.9,30.6,49.9,94.2,Engaged,58.5,Medium
1614,M,15,master,middle,26,4.1,0.817,3,0,1,6.14,5.09,2.54,1,4,81.3,79.6,79.4,15.2,Neutral,53.9,Medium
1615,F,16,master,middle,20,4.3,0.883,0,0,1,6.65,4.43,0.71,0,0,100.0,44.0,45.2,44.3,Engaged,52.4,Medium
1616,M,15,master,middle,35,8.5,0.894,0,0,1,8.32,7.06,2.64,0,3,65.0,38.4,100.0,30.2,Neutral,68.2,Medium
1617,M,18,high_school,low,8,19.0,0.968,0,0,1,6.39,1.61,2.58,1,0,73.3,90.3,46.4,78.4,Neutral,73.0,Medium
1618,F,19,bachelor,low,11,11.0,0.755,0,0,1,6.93,3.72,5.94,2,1,55.9,77.3,68.7,73.0,Neutral,56.0,Medium
1619,Other,17,master,middle,21,8.3,0.992,0,0,1,6.23,0.82,2.96,1,3,93.3,80.5,87.4,54.7,Neutral,76.6,High
1620,M,15,high_school,middle,0,19.3,0.862,1,0,0,8.12,5.44,0.64,0,1,51.6,71.1,56.8,31.6,Engaged,52.9,Medium
1621,M,15,high_school,low,34,8.3,0.809,1,0,1,6.99,5.31,0.18,0,4,92.6,85.6,77.0,36.0,At-Risk,60.8,Medium
1622,F,22,phd,low,8,23.4,0.806,1,1,1,5.98,10.9,2.11,0,2,90.7,77.9,63.5,65.0,Engaged,75.1,High
1623,F,21,none,low,15,6.9,0.76,0,1,1,6.91,6.25,0.0,0,1,53.2,55.8,74.2,46.5,Neutral,61.8,Medium
1624,M,22,bachelor,low,19,3.9,0.686,1,0,1,6.61,4.86,0.77,1,1,80.5,42.8,85.3,48.8,At-Risk,60.8,Medium
1625,M,19,bachelor,middle,23,9.0,0.928,0,1,1,8.57,4.71,1.71,0,0,71.9,38.9,61.1,58.5,Engaged,54.5,Medium
1626,F,19,bachelor,low,17,8.5,1.0,1,1,1,6.85,3.57,1.36,0,1,58.8,59.5,92.0,51.7,Engaged,63.0,Medium
1627,M,21,high_school,middle,21,5.2,0.698,1,0,1,5.24,4.46,3.65,0,4,63.0,42.2,73.6,25.0,At-Risk,40.7,Low
1628,M,19,bachelor,middle,21,25.6,0.765,0,0,1,7.5,4.75,0.72,0,2,69.0,47.6,99.2,33.4,Engaged,60.4,Medium
1629,M,18,high_school,high,15,11.9,0.935,0,0,1,9.04,0.27,0.0,1,1,70.4,59.3,54.7,33.9,Engaged,54.6,Medium
1630,M,17,master,high,10,12.8,0.855,2,0,0,8.34,4.59,0.0,1,2,87.4,87.2,57.7,45.4,At-Risk,49.4,Low
1631,M,18,high_school,low,38,7.2,0.943,0,1,1,5.58,4.4,2.16,0,1,73.6,34.8,64.3,61.8,Neutral,70.2,Medium
1632,F,15,bachelor,low,0,6.5,0.85,0,0,1,6.58,7.71,1.03,0,0,53.5,62.5,48.6,61.0,At-Risk,53.6,Medium
1633,F,16,bachelor,low,19,16.2,0.802,2,0,1,6.86,3.94,0.0,1,4,76.2,39.5,82.8,83.7,At-Risk,61.3,Medium
1634,F,20,high_school,middle,15,0.0,0.837,0,0,1,6.88,2.67,6.12,0,2,38.8,52.0,66.8,31.9,At-Risk,52.4,Medium
1635,Other,21,high_school,low,28,3.1,0.622,0,1,1,7.36,4.74,3.86,1,0,59.2,78.7,49.7,66.1,At-Risk,66.7,Medium
1636,M,15,bachelor,middle,0,8.5,0.746,0,0,1,6.49,4.35,2.08,1,0,60.6,46.7,54.8,44.3,Neutral,53.1,Medium
1637,M,15,none,low,15,18.1,0.955,1,0,1,5.8,3.94,2.67,1,3,74.9,57.3,54.1,99.5,Engaged,79.5,High
1638,F,15,high_school,low,20,7.8,0.979,0,0,1,8.04,1.64,1.67,0,1,91.6,64.5,82.8,57.9,Engaged,67.6,Medium
1639,M,21,bachelor,middle,38,12.5,1.0,0,0,1,5.55,3.89,0.0,1,3,68.3,74.6,75.3,48.8,At-Risk,67.3,Medium
1640,F,17,master,middle,27,10.2,0.904,0,0,1,5.94,3.04,4.26,1,1,59.6,52.1,65.9,65.5,Neutral,62.1,Medium
1641,F,17,bachelor,middle,4,17.8,0.634,3,0,1,5.54,3.77,3.9,0,1,54.5,84.7,62.2,63.9,At-Risk,65.9,Medium
1642,M,15,high_school,high,15,0.5,0.796,1,0,1,7.63,5.66,0.0,1,1,77.5,54.0,64.2,52.4,Neutral,57.6,Medium
1643,M,22,phd,low,35,14.4,0.992,0,0,1,7.03,2.85,2.65,0,2,62.1,70.7,96.5,71.9,Engaged,82.3,High
1644,M,18,bachelor,low,4,8.8,1.0,2,0,1,7.96,3.76,2.87,0,2,57.5,58.6,64.3,90.2,Engaged,58.3,Medium
1645,M,21,high_school,middle,21,15.5,0.996,0,0,0,5.96,5.28,1.56,0,3,79.3,75.3,81.7,78.4,Engaged,75.2,High
1646,M,20,high_school,middle,22,5.1,0.836,2,0,0,5.4,3.66,6.39,0,1,82.5,98.5,62.7,57.0,At-Risk,60.2,Medium
1647,M,16,high_school,middle,16,10.1,0.729,0,0,1,6.37,9.42,6.18,0,0,50.6,57.0,94.9,95.5,Neutral,80.7,High
1648,F,21,high_school,low,62,9.4,0.856,0,0,1,6.68,4.7,1.44,2,0,42.6,61.7,48.5,69.6,At-Risk,54.5,Medium
1649,F,19,bachelor,high,16,4.0,0.861,1,0,1,7.15,1.72,1.75,1,3,63.5,54.2,80.9,38.0,Neutral,52.1,Medium
1650,F,19,none,low,29,2.3,1.0,0,0,1,4.88,2.52,1.52,0,2,47.9,51.5,55.8,61.1,At-Risk,56.3,Medium
1651,M,16,bachelor,middle,11,6.5,0.883,0,0,1,7.47,2.32,0.98,1,0,45.8,49.4,100.0,55.7,Neutral,69.3,Medium
1652,M,21,high_school,middle,30,10.8,0.862,1,0,1,5.83,2.55,0.36,1,4,49.4,61.7,79.2,49.2,At-Risk,57.1,Medium
1653,M,22,high_school,high,35,5.5,0.867,0,0,1,6.12,5.27,3.21,0,1,80.7,48.0,40.7,66.3,Engaged,48.2,Low
1654,M,18,high_school,middle,13,8.0,0.9,0,0,0,8.31,1.99,6.12,0,2,74.8,48.6,53.1,22.4,Engaged,44.7,Low
1655,F,15,bachelor,high,21,0.0,0.923,0,1,1,4.28,3.54,5.3,1,1,100.0,5.0,79.0,92.1,Engaged,61.1,Medium
1656,M,21,bachelor,low,9,7.8,0.788,0,0,0,7.29,6.49,3.78,0,1,55.4,86.9,78.5,72.2,Engaged,74.1,Medium
1657,M,22,high_school,middle,5,16.1,0.754,0,0,1,7.28,3.16,0.0,0,2,84.9,91.6,77.3,23.2,Neutral,62.2,Medium
1658,F,19,high_school,middle,38,14.2,0.997,0,1,1,5.92,5.54,0.0,0,1,72.4,73.7,70.5,72.0,Engaged,61.2,Medium
1659,M,19,high_school,middle,14,9.5,0.696,0,0,1,6.36,0.83,4.33,0,0,56.7,46.3,62.9,68.9,Neutral,76.2,High
1660,M,16,master,middle,0,11.5,1.0,1,1,1,8.37,3.46,5.44,1,3,62.8,39.3,85.4,89.3,Engaged,76.0,High
1661,M,15,high_school,high,48,5.0,0.669,0,0,1,9.26,2.43,3.31,0,0,56.6,33.8,54.2,94.5,At-Risk,64.4,Medium
1662,F,22,bachelor,low,10,19.7,0.802,0,0,1,8.18,4.8,1.59,1,1,68.9,73.5,68.9,97.9,Neutral,74.5,Medium
1663,F,18,high_school,middle,18,22.4,0.957,0,1,1,9.16,2.13,4.9,0,1,79.8,84.8,58.1,54.4,At-Risk,70.0,Medium
1664,M,17,high_school,high,47,11.0,0.86,0,0,1,6.07,8.34,3.71,0,0,59.5,65.0,56.8,70.8,At-Risk,58.7,Medium
1665,F,20,bachelor,high,20,25.5,0.728,0,1,1,5.0,0.92,4.47,0,4,77.7,77.4,60.7,50.4,Neutral,64.9,Medium
1666,F,15,bachelor,high,20,5.9,0.903,0,0,0,6.84,6.47,0.0,1,0,84.1,70.0,56.2,79.6,Neutral,58.8,Medium
1667,F,15,none,high,4,2.5,0.867,0,0,1,7.87,5.96,2.89,1,0,87.4,48.1,76.8,16.8,Neutral,43.8,Low
1668,M,16,master,low,0,5.7,0.838,0,0,0,4.67,4.82,5.75,0,2,47.4,80.2,44.4,34.5,Neutral,48.1,Low
1669,M,18,high_school,high,20,8.7,0.798,0,0,0,5.79,4.31,3.25,0,1,64.3,79.0,74.9,51.3,Engaged,77.4,High
1670,F,17,high_school,middle,27,23.9,0.857,0,0,0,5.92,7.91,4.1,0,0,75.6,44.2,57.9,58.8,Engaged,50.9,Medium
1671,M,16,high_school,middle,27,8.3,0.802,1,1,0,7.33,9.14,2.27,0,2,48.7,76.5,68.5,63.3,At-Risk,70.6,Medium
1672,F,17,bachelor,middle,15,4.8,1.0,1,0,1,7.17,3.79,2.41,0,0,45.4,59.3,65.3,85.5,At-Risk,58.5,Medium
1673,F,17,bachelor,middle,22,4.6,0.836,2,1,1,5.97,4.52,5.01,0,2,64.6,57.3,60.0,47.0,Neutral,53.9,Medium
1674,M,19,none,middle,0,16.8,0.823,0,0,1,7.12,3.1,0.86,0,2,58.8,69.0,87.4,34.2,Neutral,74.7,Medium
1675,F,19,master,middle,29,16.0,0.806,0,0,1,5.53,1.86,0.66,0,1,62.4,68.5,62.1,52.2,Engaged,64.6,Medium
1676,F,22,bachelor,low,24,7.1,1.0,0,0,0,6.39,5.13,1.24,0,0,57.9,78.0,79.3,47.9,Neutral,59.2,Medium
1677,F,21,master,low,52,0.0,0.696,0,0,1,5.38,4.7,2.25,0,1,97.4,46.7,79.5,71.1,At-Risk,67.1,Medium
1678,M,17,master,middle,22,3.2,0.896,0,0,1,6.72,0.98,0.0,1,1,58.1,72.2,63.6,90.5,At-Risk,71.4,Medium
1679,F,22,master,low,8,20.3,0.836,0,1,0,5.94,5.11,3.66,0,2,73.8,41.1,47.9,88.7,Engaged,70.4,Medium
1680,F,19,bachelor,middle,21,14.1,0.718,0,1,1,7.73,4.77,1.87,1,2,72.8,58.8,53.9,81.8,Neutral,64.5,Medium
1681,F,16,high_school,low,17,10.4,0.778,0,0,1,6.87,3.0,3.91,1,1,39.7,60.0,88.5,48.6,Neutral,57.5,Medium
1682,F,17,high_school,middle,29,21.2,0.892,0,0,1,6.63,2.87,0.0,0,0,87.0,79.5,75.9,56.8,Engaged,71.6,Medium
1683,F,20,bachelor,low,22,21.7,0.774,0,0,1,9.02,5.05,3.92,1,2,74.4,62.2,70.2,68.5,Engaged,61.0,Medium
1684,M,21,high_school,low,3,9.8,0.886,0,0,0,7.36,7.42,4.87,2,2,67.4,57.3,58.9,44.6,Neutral,39.8,Low
1685,M,17,bachelor,middle,0,9.9,1.0,0,0,1,6.46,5.0,3.08,0,1,80.9,87.7,95.7,46.5,Engaged,77.3,High
1686,M,16,none,low,26,6.5,0.877,0,0,1,6.2,5.76,2.26,0,4,64.3,54.3,54.1,67.5,At-Risk,57.6,Medium
1687,F,16,master,low,43,8.3,0.715,0,0,1,5.48,2.54,3.93,0,2,78.2,53.5,70.2,32.7,At-Risk,55.2,Medium
1688,F,15,high_school,low,23,1.1,0.775,0,0,1,6.82,3.37,4.74,0,1,36.9,28.2,76.0,81.9,At-Risk,71.1,Medium
1689,F,20,master,low,34,1.1,0.831,0,1,1,7.27,5.42,3.25,0,2,77.3,58.1,47.1,52.0,At-Risk,54.2,Medium
1690,M,19,high_school,middle,37,0.0,0.825,3,0,1,4.6,1.48,3.4,0,2,67.8,45.1,55.9,70.8,Neutral,41.8,Low
1691,F,18,high_school,low,26,16.5,0.875,0,1,1,5.26,4.61,5.51,1,3,68.0,57.5,60.7,64.1,Neutral,57.4,Medium
1692,F,20,master,middle,10,0.6,0.891,0,0,1,6.28,5.19,3.72,0,0,52.4,66.3,81.8,85.1,At-Risk,79.5,High
1693,M,21,master,middle,25,21.7,1.0,0,0,1,5.58,4.12,0.6,0,1,61.7,42.5,61.0,17.4,Engaged,53.5,Medium
1694,F,21,bachelor,middle,40,5.6,0.86,0,0,1,6.95,4.84,4.73,0,2,61.3,47.2,45.0,85.2,Neutral,59.7,Medium
1695,F,16,master,middle,30,20.4,0.745,0,1,1,7.12,4.32,1.95,0,3,47.9,33.2,43.5,84.8,At-Risk,55.6,Medium
1696,F,19,high_school,low,33,7.8,0.975,2,0,1,6.75,2.96,2.27,0,0,70.4,52.8,55.7,65.6,Neutral,55.7,Medium
1697,M,22,master,high,15,0.6,0.986,0,0,1,7.56,1.84,2.41,0,2,88.6,45.0,44.2,70.4,Neutral,55.7,Medium
1698,F,21,high_school,middle,19,17.7,0.883,0,0,1,6.2,4.02,4.14,0,0,43.7,100.0,80.3,71.9,Neutral,95.0,High
1699,F,17,bachelor,low,20,18.4,0.835,3,0,0,6.84,6.81,5.7,0,1,72.4,89.1,80.9,42.0,Neutral,62.5,Medium
1700,F,18,high_school,high,21,4.6,0.922,0,0,0,5.7,6.25,2.25,1,1,58.7,86.2,68.1,61.1,Neutral,69.2,Medium
1701,F,22,none,middle,40,8.0,0.839,0,0,0,7.24,3.51,5.66,0,1,57.0,38.7,63.8,77.8,Neutral,63.0,Medium
1702,Other,15,bachelor,middle,0,4.6,0.654,0,1,1,6.99,3.47,2.53,0,2,66.1,58.8,79.9,24.2,At-Risk,53.4,Medium
